Feature	S9_Z05
exbb	6073.457209999998
exbb1	56.493539999999996
exbb2	621.42282
exbb3	0
exbd	1608.2791500000003
exbd1	1098.1361900000002
exbd2	589.7374599999999
exbd3	0
exbd4	106.49651
exc	0
exc-5	0
exc-7	0
exd1	0
exd2	0
exd3	0
exea	113.80181000000002
exea1	0
exea2	0
exec	0
exed	0
exee	21.37231
exef	0
exeg	0
exei	0
exej	0
exek	3.65314
exem	0
exg2	0
exg3	0
exga	0
exgb	0
exgd	0
exla1	0
exo	302.90135999999995
exo1	0
exo2	7.96472
exo5	0
exo70	0
exo84	0
exoa	863.7943899999998
exob	78.54701000000001
exoc	805.5077299999998
exoc1	0
exoc2	0
exoc3	0
exoc3l1	0
exoc3l2	0
exoc4	0
exoc5	8.14136
exoc6	0
exoc6b	0
exoc7	0
exoc8	0
exod	16.47973
exof	0
exog	0
exoh	0
exoi	107.61547
exoi2	147.88654999999997
exok	3.75319
exol	0
exom	12.8268
exon	91.26333
exon1	29.9327
exoo	26.090649999999997
exop	0
exoq	0
exor	56.13814
exosc1	0
exosc10	0
exosc2	0
exosc3	5.04197
exosc4	0
exosc5	0
exosc6	0
exosc7	368.26429999999993
exosc8	0
exosc9	0
exot	0
exou	15.70779
exov	0
exow	0
exox	180.1214
exoy	6.80551
exoz	32.6595
exp-1	0
expa23	0
expa6	0
expb5	0
expc	156.2065
expd	0
expr	0
expz	0
exsa	5.77416
exse	0
exsf	0
exsg	0
exsh	224.45001999999994
exsi	0
ext1	0
ext2	10.3549
extl1	0
extl2	0
extl3	0
exu	0
exur	28.99858
exut	455.94815
exut_1	0
exut2	0
ey	0
eya1	0
eya2	0
eya3	0
eya4	0
eys	0
ezh1	0
ezh2	0
ezr	0
ezra	0
f	24.1492
f09a5.2	0
f10	0
f11	0
f12	0
f13a1	0
f13b	0
f14e5.2	0
f1pep1	15.98817
f2	0
f26e4.3	0
f28c1.3	0
f2j10.13	0
f38b2.4	0
f3h	0
f42a	34.01229
f44e2.4	4.3173
f44g4.1	0
f46b6.12	0
f46f11.1	0
f46h5.3	0
f5	0
f7	0
f8	0
f8a1	0
f9	0
fa2	0
fa2h	0
faa	0
faa1	0
faa2	0
faa4	0
faah	0
faah2	2.73805
faba	7657.319509999995
faba1	0
fabb	7629.434519999993
fabd	9819.302800000014
fabd_1	17.2688
fabd1	0
fabd2	0
fabd5	0
fabf	7401.584509999997
fabf-1	0
fabf_1	4.13188
fabf1	815.13253
fabf-2	0
fabf_2	3.12619
fabf2	10.38283
fabf3	251.18517000000003
fabf5	0
fabg	11216.93318000001
fabg-1	0
fabg_1	14.98731
fabg1	671.4712599999999
fabg10	0
fabg11	0
fabg12	19.9139
fabg-2	53.41292000000001
fabg_2	73.44694999999999
fabg2	169.45793000000003
fabg_3	0
fabg3	136.79261
fabg3_1	0
fabg36	0
fabg_4	13.1603
fabg4	8.45963
fabg-5	3.35807
fabg5	31.141310000000004
fabg6	0
fabg7	7.58927
fabg9	11.648
fabh	9489.771729999993
fabh-1	2.41294
fabh_1	5.97108
fabh1	1797.5307300000002
fabh-2	0
fabh_2	293.65544
fabh2	104.62521000000001
fabh-3	5.17508
fabh3	0
fabha	6.87049
fabhb	0
fabi	9423.329459999999
fabi_1	0
fabi_2	0
fabi2	927.75696
fabk	2006.5185700000004
fabl	117.35755999999999
fabp1	0
fabp2	0
fabp3	0
fabp4	0
fabp5	0
fabp6	0
fabp7	0
fabr	6.73001
fabt	0
fabv	739.4814
fabv2	0
fabz	10341.382348000006
fabz-1	0
fabz2	0
fad	0
fad1	0
fad2	0
fad3	0
fad7	0
fad8	0
fada	4355.574249999999
fada1	17.13044
fada2	34.155429999999996
fada3	18.884259999999998
fada4	0
fada5	51.86923
fada6	86.50924
fada6_2	6.27027
fada6_3	0
fadax	186.07828000000003
fadb	4350.5664799999995
fadb1x	79.2011
fadb2	117.1007
fadb2x	361.04949999999997
fadb3	90.0261
fadb4	0
fadb5	0
fadd	3221.9861699999997
fadd1	456.50194999999997
fadd10	0
fadd11	0
fadd11_1	46.91285
fadd12	10.7966
fadd12_2	0
fadd13	66.45151
fadd13_1	2.70039
fadd14	0
fadd15	34.775490000000005
fadd16	16.68478
fadd17	6.31109
fadd19	278.84494
fadd19_2	30.95314
fadd_2	0
fadd2	71.0029
fadd22	0
fadd26	0
fadd28	0
fadd29	0
fadd3	613.3933499999999
fadd31	0
fadd3_2	16.0127
fadd32	8.7564
fadd35	4.82326
fadd35_1	0
fadd36	20.16307
fadd4	34.533049999999996
fadd5	38.780969999999996
fadd6	996.11817
fadd7	12.545670000000001
fadd8	13.71048
fadd9	38.495650000000005
faddx	0
fade	2454.733409999999
fade_1	0
fade1	144.23885
fade10	35.89843
fade1_1	15.04473
fade12	0
fade12_1	25.9687
fade12_3	83.59971999999999
fade13	0
fade15	0
fade16	30.147109999999998
fade17	8.51032
fade17_1	0
fade17_2	3.90594
fade18	0
fade18_1	11.0285
fade18_2	12.6495
fade19	46.4943
fade_2	0
fade2	11.83606
fade20	19.07854
fade2_1	2.57572
fade21	12.89759
fade22	0
fade23	0
fade24	290.79290000000003
fade25	6.77848
fade25_2	0
fade26	25.760350000000003
fade27	25.437620000000003
fade28	0
fade29	2.36835
fade3	13.8561
fade30	62.66735
fade31	0
fade3_2	9.21121
fade32	0
fade33	3.0
fade34	0
fade36	24.67006
fade36_1	0
fade4	0
fade5	0
fade6	10.79
fade6_1	0
fade7	2.76717
fade9	63.31632
fadf	191.90666999999996
fadh	962.12357
fadi	257.47632999999996
fadj	1998.8478300000008
fadj_2	10.6726
fadk	146.68635999999998
fadl	341.4817700000001
fadm	67.88223
fadn	2727.19751
fadr	12.15624
fads1	0
fads2	0
fads3	0
fads6	0
fae	157.16187000000002
faeb-1	8.56371
faeb-2	0
fae-hps	0
faf1	0
faf2	0
faga	0
fagc	0
fah	10.163
faha	4121.22515
faha2	30.96457
fahd1	0
fahd2a	48.657340000000005
faim	0
faim2	0
fal1	3.02588
fam102a	0
fam109a	0
fam109b	0
fam111a	0
fam114a2	0
fam115a	0
fam115c	40.05207000000001
fam120a	0
fam120b	0
fam122b	0
fam129a	0
fam129b	0
fam132a	0
fam132b	0
fam135a	0
fam135b	0
fam136a	0
fam13a	0
fam13c	0
fam151a	0
fam151b	5.42937
fam160a1	0
fam160a2	0
fam160b1	0
fam160b2	0
fam161a	0
fam161b	0
fam162a	0
fam166b	0
fam167a	0
fam169b	0
fam171b	0
fam172a	0
fam173a	0
fam173b	0
fam177a1	0
fam179a	0
fam179b	0
fam183a	0
fam184a	0
fam184b	0
fam185a	0
fam188a	0
fam188b	0
fam189a1	0
fam192a	0
fam193a	0
fam200b	0
fam206a	0
fam208a	0
fam208b	0
fam20a	0
fam20b	0
fam20c	0
fam210a	0
fam210b	0
fam213a	0
fam213b	0
fam216a	0
fam21a	0
fam220a	0
fam221a	0
fam221b	0
fam227a	0
fam227b	0
fam228b	0
fam230a	0
fam26e	0
fam26f	0
fam32a	0
fam35a	0
fam3a	0
fam3c	0
fam3d	0
fam43a	0
fam45a	0
fam46a	0
fam46b	0
fam47c	0
fam47e	0
fam49a	0
fam49b	0
fam50a	0
fam53a	0
fam57a	0
fam57b	0
fam58a	0
fam60a	0
fam63a	0
fam63b	0
fam65a	0
fam65b	0
fam72a	0
fam73a	0
fam73b	0
fam78a	0
fam81a	0
fam86a	0
fam91a1	0
fam92a1	0
fam96a	0
fam96b	0
fam98a	0
fam98b	0
fam98c	0
fan1	3.8112
fanca	0
fancd2	0
fance	0
fancg	0
fanci	0
fancl	0
fancm	121.29266
fank1	0
fao1	0
faod	5.46
fap	0
fap1	0
fap155	0
fap189	8.47305
fap198	0
fap234	4.79286
fap42	11.2584
fap45	8.91687
fap47	6.01292
fap50	0
fap66	0
fap7	0
fap73	0
fap74	6.46349
fapr	6.26372
far	0
far1	0
far11	0
far2	0
far5	0
fara	0
farp1	0
farp2	0
farr	9.65891
fars2	0
farsa	0
farsb	86.9649
fas	0
fas1	9.64641
fas2	24.07628
fas3	5.05777
fas6	0
fasd	12.9925
fasn	0
fastk	0
fastkd1	0
fastkd3	0
fastkd5	0
fat	0
fat1	0
fat2	0
fat3	0
fat4	0
fata1	0
fatb	0
fatc	0
fatd	0
fau	0
fax	7.64494
faxc	26.4181
faxdc2	2.33444
fba	2144.71019
fba1	0
fba2	3.03544
fbaa	2062.7620699999998
fbab	4469.542219999998
fbf1	0
fbib	496.97723999999994
fbic	239.9505
fbl	0
fblim1	0
fbll1	0
fbln2	0
fbln5	0
fbln7	0
fbn-1	0
fbn1	0
fbn2	0
fbn3	0
fbp	3132.6763700000006
fbp1	16.76631
fbp2	0
fbp26	15.137
fbpa	602.56581
fbpase_1	5.29795
fbpase_3	0
fbpb	2553.0067599999998
fbpb2	0
fbpc	4487.68843
fbpc1	0
fbpc2	999.3613800000002
fbxl12	0
fbxl13	0
fbxl14	0
fbxl15	0
fbxl16	0
fbxl17	0
fbxl19	0
fbxl2	0
fbxl20	0
fbxl4	0
fbxl6	0
fbxl7	0
fbxl8	0
fbxo10	0
fbxo11	0
fbxo15	0
fbxo18	8.06813
fbxo2	0
fbxo21	12.72156
fbxo22	0
fbxo24	0
fbxo27	0
fbxo3	0
fbxo30	0
fbxo31	0
fbxo36	0
fbxo39	0
fbxo4	0
fbxo40	0
fbxo41	0
fbxo42	0
fbxo44	0
fbxo45	0
fbxo46	0
fbxo48	0
fbxo6	0
fbxo7	0
fbxo8	0
fbxo9	0
fbxw10	6.73814
fbxw11	0
fbxw12	0
fbxw2	0
fbxw4	0
fbxw5	0
fbxw7	0
fbxw8	0
fbxw9	0
fca	0
fcbc	260.02637
fcbc2	10.6924
fcbd	0
fcca	2.44294
fccb	40.6023
fcer2	4.08303
fcf1	9.79812
fcf2	0
fcgbp	0
fcha	149.69861999999998
fcho1	0
fcho2	0
fchsd2	0
fcl	4206.220950000001
fcn2	0
fcn3	0
fcot	0
fcp1	0
fcr1	0
fcs	35.147800000000004
fct	0
fcua	0
fcy1	18.2545
fcy21	0
fda	1476.0974700000004
fdc1	0
fdft	0
fdft1	0
fdg	0
fdh	44.162549999999996
fdh1	0
fdh3	0
fdh4a	0
fdha	1363.08249
fdha1	209.85908999999998
fdha2	54.483760000000004
fdhb	300.75719
fdhb1	31.05129
fdhc	7.05799
fdhd	6576.397550000005
fdhe	0
fdhf	1269.1107599999998
fdhg	0
fdhh	0
fdhm	0
fdht	0
fdhu	0
fdiv	0
fdng	20.57372
fdng-2	0
fdnh	0
fdnh-2	0
fdni	308.3603800000001
fdnt	0
fdog	0
fdoh	0
fdoi	13.97076
fdps	0
fdra	0
fdsa	3627.213699999998
fdsb	3544.249559999999
fdsd	115.34356
fdsg	163.792
fdsr	28.5121
fdta	11.7506
fdta_1	2.78649
fdta_2	0
fdtb	20.804550000000003
fdtc	61.865020000000015
fdtc/fdta	28.1573
fdwb	29.804380000000002
fdx	9465.078310000012
fdx1	1380.3152699999998
fdx1l	17.44516
fdx4	43.149
fdx5	13.8269
fdxa	8150.240899999999
fdxa2	6.35495
fdxacb1	5.0838
fdxb	180.63193
fdxc	0
fdxc_1	0
fdxd	0
fdxd_2	52.482079999999996
fdxg	454.91103
fdxh	0
fdxi	0
fdxn	0
fdxr	0
feab	0
fear	0
feca	2783.4234799999986
fecb	357.7038599999999
fecc	0
fecd	3.08163
fecd1	9.33097
fecd3	40.8224
fecd5	0
fece	37.3493
fech	13.85405
feci	24.472459999999998
fecr	0
fecr2	0
fem1a	0
fem1b	0
fem1c	0
fema	3.81105
femb	0
femd	0
femx	71.14583
fen	960.1978300000001
fen1	447.70856000000003
feoa	2218.99518
feob	2812.9193299999984
feob-1	0
feob1	0
feob-2	0
feob_2	0
feob2	0
feoc	0
fepa	0
fepb	0
fepc	11.6272
fepd	0
fepe	0
fepg	0
fer	33.59794
fer-1	0
fer1	0
fer1hch	0
fer1l4	2.51
fer1l5	0
fer1l6	29.80757
fer2lch	0
fer3hch	0
fera	29.38
fera2	0
ferb	11.8033
ferb1	0
ferc	0
ferd3l	0
fermt1	0
fermt2	0
fermt3	0
ferr	0
fes	4.53504
fes1	0
fet3	0
fetb	7.15592
feua	0
feub	4.60237
feuc	0
feup	17.51532
feuq	0
feus	0
fey	3.24519
fez2	0
ffar2	0
ffh	8000.152680000001
ffsa	321.45996
fga	0
fgb	0
fgd	0
fgd_1	0
fgd-2	0
fgd2	0
fgd3	0
fgd4	4.06006
fgd5	0
fgd6	0
fgf1	0
fgf12	0
fgf13	0
fgf14	0
fgf20	0
fgf3	0
fgf5	0
fgfr	0
fgfr1	0
fgfr1op	0
fgfr2	0
fgfr3	0
fgfr4	0
fgfrl1	0
fgg	0
fggy	15.3295
fgha	1854.6662800000001
fgl1	0
fgl2	0
fgr	0
fgr2	0
fgrk	0
fgrl	10.1154
fgrm	0
fgs	203.52236
fh	38.32915
fha1	0
fhaa	117.08195
fhab	109.65617999999999
fhab1	0
fhab2	0
fhac	0
fhac5	0
fhad1	0
fhba	0
fhca	54.39101
fhcb	9.14701
fhcc	63.17284
fhdc1	0
fhit	0
fhl1	0
fhl2	0
fhl3	0
fhl5	0
fhla	2674.7413899999974
fhmd	0
fhod1	0
fhod3	0
fhs	6831.395589999998
fhua	34.006099999999996
fhub	4.83778
fhub5	0
fhub9	0
fhuc	59.84829
fhuc1	0
fhuc_2	0
fhuc_3	0
fhud	0
fhud1	0
fhud11	0
fhud9	0
fhue	0
fhuf	0
fhug	0
fhug7	5.87234
fhy3	0
fi	0
fib	82.7282
fiba	0
fibcd1	0
fibp	0
fic	6.51555
ficd	0
fie	0
fief	688.5175200000001
fig4	0
fignl1	4.08799
fignl2	0
fii	0
fila	477.3714299999999
filip1	0
filip1l	0
fim	0
fim1	0
fima	174.93434
fimb	0
fimc	0
fimd	0
fime	6.20127
fiml	1.26713
fimt	246.78477000000004
fimu	15.50252
fimv	1320.2953099999995
fimv_2	0
fimz	0
finr	13.613520000000001
fip1	0
fip1l1	0
fis	1950.91744
fis_1	9.41881
fis1	0
fis_2	0
fis_3	22.6351
fitd	11.91
fitm2	0
fiu	4.71002
fiua	0
fiua4	0
fiui	0
fiup4	0
fiur	0
fius3	0
fixa	0
fixb	8.71218
fixc	384.18911
fixg	0
fixh	62.32114
fixi	119.40592000000001
fixj	41.48101
fixj_2	0
fixj2	0
fixk	35.59342
fixkf	4.29821
fixl	31.92043
fixn	0
fixo	0
fixq	0
fixr	476.15812000000005
fixs	108.57893000000001
fixx	0
fiz1	0
fjo11	2350.3719800000013
fjo13	2645.30809
fjo14	1938.3402999999994
fjo17	1992.3155500000005
fjo19	0
fjo20	0
fjo27	3256.0360700000006
fjo29	2223.9499500000006
fjx1	0
fk	0
fk506-bp1	0
fk506-bp2	0
fkb	0
fkbb	26.456310000000002
fkbm	34.896300000000004
fkbp	320.33036
fkbp10	21.2026
fkbp11	0
fkbp12	6.23529
fkbp14	0
fkbp15	18.68064
fkbp15-1	8.366340000000001
fkbp15-2	9.16702
fkbp1a	0
fkbp1b	0
fkbp2	36.1457
fkbp3	0
fkbp4	0
fkbp5	0
fkbp6	4.71981
fkbp7	0
fkbp8	4.28146
fkbp9	0
fkbpl	4.54093
fkf1	0
fkh2	0
fkl	0
fklb	393.67545
fklb-1	0
fklb-2	27.8189
fkp	17.06919
fkpa	1287.48173
fkpa_1	0
fkpb	1217.9848200000001
fkrp	34.206199999999995
fks1	0
fks3	0
fktn	0
fkua	29.1178
fla	6.06174
fla10	0
fla8	5.97036
flaa	599.5677099999998
flab	29.90056
flab1	54.21028999999999
flab-2	0
flab2	0
flab3	53.39533999999999
flab4	0
flac	9.74267
flad	0
flad1	0
flae	0
flaf	35.27199
flag	578.11905
flag1	0
flag2	0
flah	25.99142
flai	0
flaj	252.61520000000002
flak	48.19969
flar	111.68041
flba	0
flbb	0
flbd	384.39090999999996
flbt	73.78802999999999
flby	4.48327
flc	0
flcn	0
fld	23.85039
flda	328.11871
fldb	248.92307
fldh	0
fldi	0
fldi1	0
fldw	118.31438999999999
fldx	56.3357
fldy	28.0286
fldz	12.789850000000001
flea	0
flen	186.58024
fleq	306.26534000000004
fler	515.0081699999998
fles	26.88991
flg	0
flg3	121.51834999999998
flga	1011.3330300000002
flga1	8.4654
flga2	0
flgb	1303.0185099999994
flgb2	0
flgc	1418.1489699999995
flgc_1	0
flgc1	0
flgd	1394.7420699999996
flgd1	0
flge	1545.0716100000004
flge_1	0
flge2	0
flgf	1162.0585600000002
flgf1	0
flgg	1610.2294400000003
flgg_1	0
flgg2	24.952460000000002
flgh	1577.2012000000004
flgh_1	0
flgi	1556.1439099999996
flgi1	0
flgj	1039.9810499999996
flgk	1473.8311799999997
flgl	1061.57665
flgm	298.40939
flgn	47.73743
flgo	0
flgp	0
flgr	0
flgs	0
flgt	35.94689
flha	1600.7207300000007
flhb	1759.24289
flhb_1	16.0259
flhb1	65.27286
flhb_2	0
flhb2	425.2661099999999
flhc	0
flhd	0
flhe	0
flhf	923.35098
flhg	210.30064
flho	14.1413
flhp	0
fli1	0
flia	1579.0768300000002
flia1	0
flib	0
flic	4785.844830000002
flid	1100.9740600000002
flidl	0
flie	1511.5242800000005
flif	1454.5095899999997
flif1	0
flig	2228.9903
flig-1	0
flig1	0
flih	413.7036700000001
flii	1418.10572
flij	189.76055
flik	507.37944000000016
flil	1318.213530000001
flil2	40.90996
flim	1143.3036899999997
flin	1468.06611
flio	301.81091999999995
flip	1624.3419400000005
fliq	1393.4689900000003
fliq_1	0
fliq1	0
flir	1406.3132200000002
flir_1	0
flir1	0
flis	800.1283699999997
flis1	74.92878999999999
flit	0
flit_1	0
fliu	0
fliw	258.7740999999999
flix	65.55231
fliy	106.94204
fliy1	3.89219
fliy_2	0
fliz	73.54996
fljm	0
flm	12.21709
flmh	4.06239
flna	0
flnb	0
flnc	0
flo8	0
flol	0
flot1	0
flot2	5.79529
flp	0
flp1	0
flpa	1228.2919899999995
flpe	5.83292
flpf	9.8285
flr	54.75572
flra	23.784599999999998
flrb	0
flrc	91.06626999999999
flrt1	0
flrt2	0
flrt3	0
fls2	0
fls3	0
flt1	0
flt3	0
flt4	0
flvcr1	0
flvcr2	7.9173100000000005
flx1	0
fma1	28.26296
fmda	253.66158999999996
fmdb	7.2298
fmdc	0
fmdf	36.74789
fmha	0
fmn	0
fmn1	4.89009
fmn2	0
fmnl1	0
fmnl2	0
fmo	0
fmo1	0
fmo-2	0
fmo2	0
fmo3	0
fmo4	0
fmo5	22.7559
fmo6p	0
fmo9	5.35552
fmod	0
fmogs-ox1	0
fmogs-ox5	20.941769999999998
fmp27	0
fmp32	0
fmp52	58.2063
fmr1	0
fms	0
fmt	11899.218409999998
fmt1	0
fmt_2	0
fmt2	2688.4328699999996
fmu	77.11183
fn0914	0
fn1	0
fn3k	0
fn3krp	0
fnbp1	0
fnbp1l	0
fnbp4	0
fndc1	0
fndc3a	0
fndc3b	3.79255
fndc3c1	0
fndc5	0
fndc7	0
fni	353.43697999999995
fnla	305.30318
fnlb	278.80066000000005
fnlc	279.59359000000006
fnq20	0
fnr	21.16955
fnr-1	10.6897
fnr_1	0
fnr1	0
fnr-2	34.678979999999996
fnr5	0
fnrl	273.68886
fnt	125.09012
fnta	0
fntb	5.18861
fnv0100	0
fnz	11.83035
foca	16.028129999999997
focad	0
fog-3	0
fokim	4.8204
fol1	94.21988999999999
fol3	0
fola	6521.743360000005
fola1	9.89609
fola2	0
folb	10239.51158
folb2	0
folc	10204.140470000004
folcp	104.8154
fold	12504.305580000006
fold1	0
fold2	63.01867
fold4	0
fole	11415.251299999989
fole2	2197.7005000000017
folk	9214.091899999998
folk-1	0
folk1	150.68523
folk2	1133.7764799999995
folkp	0
folm	18.73596
folp	9760.312500000005
folp2	37.996399999999994
folr1	0
folx	110.20996000000001
fopnl	0
fora	47.078359999999996
forb2	94.89571000000001
ford	80.70511000000002
fore	67.46386000000001
form3	0
forz	5.20749
fosa	22.7748
fosb	121.31876
fosb2	0
fosc	0
fosl2	0
fosx	65.6084
fox-1	0
fox2	8.53797
foxa	0
foxa1	0
foxa2	0
foxa3	0
foxb1	0
foxc1	0
foxd3	0
foxf1	0
foxf2	0
foxh1	0
foxi	0
foxi2	0
foxi3	0
foxj1	0
foxj2	0
foxk1	0
foxk2	0
foxl2	0
foxn4	0
foxo	0
foxo1	0
foxo3	0
foxp4	0
foxr	0
foxred	3278.29531
foxred1	6.1001
foxred2	0
fozi-1	0
fpap	317.91678999999993
fpg	7640.349459999996
fpgs	0
fpgt	0
fpo2	0
fpoa	0
fpob	0
fpod	0
fpoh	0
fpp1	201.17073
fpp2	178.74872999999997
fpps	8.39244
fpr	3022.6423600000003
fpr_1	0
fpr1	0
fpr_2	0
fpr2	3.22256
fpr3	45.563939999999995
fpr4	0
fpra	69.47739999999999
fpra_1	0
fpra1	428.5175
fpra2	0
fprb	0
fprc	19.771969999999996
fprd	0
fpre	0
fps1	0
fpta	0
fpva	12.1617
fpvb	0
fpvi	0
fpvr	0
fra	0
fra10ac1	0
frah	4.65526
fras1	0
frataxin	0
frc	1317.5969699999996
frc_10	23.71187
frc_13	28.85908
frc2	0
frc_3	51.4597
frca	388.36171
frcb	412.65405999999996
frcc	429.45227
frck	433.5599000000001
frcr	237.32288999999997
frda	129.44495
frdb	3214.44723
frdc	78.86964
frdd	0
fre	31.895929999999996
fre7	0
frem1	18.9654
frem2	0
frem3	0
frg1	0
frga	6.91774
frgb	0
frgc	7.92876
frhb	39.780609999999996
frhb-1	0
frhb1	0
frhb-2	19.96928
frhb2	0
frhd	0
frhg	0
frk	539.9933200000003
frk1	11.41696
frk2	0
frla	698.5579299999998
frlb	0
frlc	0
frlc3	0
frld	0
frld1	0
frlr	88.41368
frlr1	7.2327
frlr3	0
frm-1	0
frma	147.03539999999998
frmb	123.59665999999999
frmc	39.158699999999996
frmd4a	0
frmd5	0
frmd6	0
frmd8	0
frmpd2	0
frmpd3	0
frmr	0
frne	78.00615
fro1	0
frp	0
frp1	0
frpb	0
frpr-13	0
frr	10022.650639999998
frrs1	0
frs1	0
frs2	0
frs3	0
frsa	4.29008
frt	0
fru	0
frua	177.84932
frua-2	3.30356
frub	31.73249
frub1	0
fruc	0
frud	0
fruk	0
fruk-1	19.5687
frur	12.2089
frur2	0
frur3	0
frva	0
frvx	2128.1065700000004
frwc	0
frx-1	0
frx-2	0
frx-5	0
frx-6	0
fry	0
frya	0
fryl	0
frzcd	0
frze	0
frzf	0
frzs	0
frzz	0
fsa	0
fsaa	0
fscn1	0
fsd1l	0
fsd2	6.11881
fsf1	0
fsh1	0
fsh3	0
fsr	220.15444000000002
fsr1	96.58723
fsrr	0
fst	0
fstl5	0
fsxa	155.86384999999999
ft	0
fta	0
ftcd	1759.2457199999994
ftcdnl1	0
ftcr	0
fth1	0
fthc	805.3870000000001
fthl17	0
fths	0
ftl	0
ftmmt	0
ftmox1	28.96076
ftmp450-1	0
ftmt	0
ftn	94.95518
ftna	475.3642
ftnb	0
fto	18.71781
ftpa	0
ftpb	0
ftr	0
ftr1	0
ftra	8.62324
ftrb	9.914629999999999
ftrc	43.137
ftrv	41.225809999999996
ftsa	8119.525990000003
ftsa1	0
ftsb	1437.0018199999993
ftse	4338.678299999999
ftsh	10998.99349
ftsh-1	21.6475
ftsh_1	0
ftsh1	83.00817
ftsh2	52.65456
ftsh-3	0
ftsh3	31.7122
ftsh4	48.424350000000004
ftsh5	0
ftsh6	0
ftsi	9235.081929999995
ftsj	6094.524402
ftsj1	383.0337
ftsj2	46.44748
ftsj3	0
ftsk	9550.437539999999
ftsk1	3.34082
ftsl	1003.0215099999999
ftsn	641.5293400000002
ftsp	0
ftsq	8158.01704
ftsw	9898.858829999988
ftsx	4456.19858
ftsy	10899.721850000002
ftsz	10668.769380000003
ftsz-1	299.17292999999995
ftsz1	47.01981
ftsz1-1	0
ftsz2	16.6293
ftz	0
fubp1	0
fubp3	0
fuca	3092.7926199999993
fuca_1	0
fuca1	39.92612
fuca_2	176.09155
fuca2	0
fuca_3	4.38993
fuci	41.17183
fuck	0
fuco	24.40105
fucp	596.7773599999999
fucr	0
fucta	0
fucu	1117.2099400000002
fuk	0
fum	82.99869000000001
fum1	307.66403
fuma	1273.6254800000006
fuma2	0
fumb	208.80368000000004
fumb2	0
fumc	9998.14174200001
fumi	0
fun12	4.61146
fun30	0
fun31	0
fundc1	0
fundc2	0
fuom	12.22002
fur	11061.183609999998
fur1	224.71893000000003
fur2	0
fur3	0
fur4	0
fura	29.62983
furb	54.63862
furin	41.5737
furr	0
fus	46.622859999999996
fus1	0
fusa	13856.294483000003
fusa-1	35.38773
fusa_1	0
fusa1	69.56557
fusa-2	0
fusa_2	0
fusa2	616.2250000000004
fusaa	13.5223
fusb	0
fusbcd	0
fuse	0
fusl	0
fut1	10.1146
fut10	0
fut11	6.24384
fut13	0
fut2	0
fut3	0
fut4	0
fut7	0
fut8	19.7321
fut9	0
fut9b	0
futa	0
futa1	4687.467600000001
futb	0
futc	0
fuz	0
fve	0
fwda	0
fwdb	0
fwdb-1	0
fwdc	0
fwdc-1	0
fwdd	17.77006
fwdd-1	0
fwde	0
fwdf	0
fxn	0
fxr1	7.66134
fxsa	5675.583330000002
fyco1	0
fyn	0
fyua	4.18927
fyv10	0
fyv4	0
fzd1	0
fzd2	0
fzd3	0
fzd5	5.24453
fzd6	0
fzd7	0
fzd8	0
fzd9	0
fzo1	0
fzr1	0
g2e3	0
g2p	0
g3bp1	0
g3bp2	0
g6pc	0
g6pc2	0
g6pd	0
g6pd1	0
g6pd2	0
g6pd3	4.76255
g6pd4	0
g6pd5	0
g6pdh	19.35873
ga20ox1	2.45746
ga20ox2	0
ga2ox3	0
ga3ox2	0
ga3ox4	0
gaa	0
gaa1	0
gab1	0
gab3	0
gabarap	0
gabarapl1	0
gabarapl2	0
gabbr1	0
gabbr2	0
gabd	4999.534469999998
gabd1	235.27096
gabd1_1	0
gabd_2	0
gabd2	0
gabd3	0
gabd4	0
gabd5	0
gabd6	0
gabp	0
gabpb1	0
gabpb2	0
gabr	0
gabr_2	0
gabr_4	0
gabr_6	3.95486
gabra4	2.96765
gabra5	0
gabra6	0
gabrb1	0
gabrb2	0
gabrd	0
gabre	0
gabrg1	0
gabrp	0
gabrq	0
gabrr1	0
gabrr2	0
gabrr3	0
gabt	1172.2198399999995
gabt1	0
gabt_2	0
gabt2	354.59553000000005
gaca	50.8701
gacj	6.81362
gack	8.82765
gacs	12.5595
gad	17.732219999999998
gad1	0
gad2	0
gad3	0
gada	0
gada2	0
gadb	53.57962
gadc	0
gadc_3	0
gadd45gip1	0
gade	0
gadl1	5.79165
gadw	0
gae1	0
gae4	60.64633
gae5	0
gak	4.09091
gal	10.004
gal1	0
gal10	26.176029999999997
gal102	107.04159
gal3st1	4.57471
gal3st2	0
gal3st3	0
gal3st4	0
gal7	0
gal80	0
gal83	0
gala	58.30515
galc	0
gald	43.311580000000006
gale	6027.853680000004
gale-1	66.80817
gale_1	115.89238
gale1	310.32211000000007
gale2	52.30359
gale3	63.07074
gale4	0
gale5	0
gale6	0
gale7	61.750919999999994
gale9	0
galf	0
galk	2276.9252399999996
galk1	71.84468
galk2	13.24888
galm	1103.3642800000005
galm1	0
galm2	33.1782
galnac-t11	0
galnac-t15	16.997
galns	28.499699999999997
galnt1	0
galnt10	0
galnt11	0
galnt12	0
galnt13	0
galnt14	0
galnt15	0
galnt16	0
galnt2	0
galnt3	0
galnt4	0
galnt5	0
galnt6	0
galnt7	0
galnt8	0
galnt9	0
galntl5	6.18689
galntl6	0
galp	0
galr	0
gals	174.30652
gals_2	0
galt	1106.0841300000002
galu	4963.057590000003
gam	0
gamt	18.35779
gamyb	0
gan	0
gana	0
ganab	0
ganb	37.7947
ganc	0
